PRODUCT,UF,MODEL,PARAMETERS,CLASS,MAPE,POCID,PBE,MASE20,MASE21,MASE22,MASE23,MASE24,RRMSE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60
gasolinadeaviacao,ms,LagLlama-GLOBAL,Custom,LLM,0.16251,69.49153,3.79774,0.6402,0.826,0.6188,0.6676,0.274,0.14853,228.18018,162.51642,166.6599,185.42046,174.98172,152.08186,177.59576,188.63492,176.40498,231.13924,246.06813,205.88506,168.071,130.45235,161.91028,127.831055,149.87689,119.527626,120.14345,145.10619,128.75508,141.61548,123.528114,140.33665,187.3566,209.54686,188.80038,179.12292,158.9834,174.55264,125.0511,156.97652,162.43611,179.87689,170.78824,198.50845,225.9262,174.70355,243.33466,202.0422,179.58351,197.16711,137.93526,203.65242,180.9898,211.24545,190.24867,170.38774,220.35457,202.13507,194.47495,218.2915,224.51332,219.05397,195.10835,217.41415,178.43242,165.48512,190.04274,162.87805
gasolinadeaviacao,mt,LagLlama-GLOBAL,Custom,LLM,0.16616,62.71186,5.09961,0.3901,1.0424,0.4711,0.9051,0.4834,0.13049,346.01538,342.1936,339.2963,327.9025,278.94772,276.4537,298.99655,289.16348,299.34747,325.34366,344.5553,277.96744,285.81726,255.1547,315.709,275.39206,263.5492,248.88885,251.94275,247.80379,228.13258,215.03062,206.97874,204.75145,420.182,302.6859,383.16855,390.17776,398.97226,356.86298,334.7281,324.9739,330.37552,409.73538,370.7786,350.74548,405.0507,328.74402,385.29996,415.30725,388.3853,385.0862,412.80164,320.27747,359.14038,383.52438,360.9384,340.2811,422.8775,284.47394,414.29587,513.4754,394.69263,479.5557,366.09695,336.92856,340.84302,349.85022,323.50604,256.47836
gasolinadeaviacao,pa,LagLlama-GLOBAL,Parm9,LLM,0.25833,62.71186,3.92244,0.9687,0.7524,0.7723,0.5986,0.3451,0.20156,219.94661,272.47488,278.69427,268.20886,311.19168,283.09836,312.9689,197.4248,290.41608,270.33786,183.13661,257.51428,232.57538,215.00233,248.3543,284.9468,288.6988,259.7625,247.85274,231.84259,246.4123,276.55524,248.3493,210.42744,417.15256,191.15636,232.62575,295.27402,324.0873,341.63486,323.55466,246.2875,263.69083,272.33258,237.06885,273.2987,426.01102,263.7203,364.6999,385.56866,314.25977,361.6174,354.81284,321.66046,339.0607,258.04694,394.0734,323.12347,283.14395,243.75156,234.90294,278.2315,246.55154,284.92346,296.27637,255.12216,233.25291,243.66545,264.94977,233.89603
gasolinadeaviacao,pb,LagLlama-GLOBAL,Custom,LLM,2.44E+15,69.49153,17.7601,0.2344,0.4329,0.7483,1.0952,0.4513,0.675,35.67371,1.0624539,18.977503,3.0799623,22.098597,3.7032254,11.885748,25.069542,26.327847,16.617292,22.393139,7.3368073,4.1447496,3.9161837,0.6433031,2.912662,1.0706761,8.556354,6.6194725,6.9992733,15.489143,6.7354803,11.726177,3.7433767,13.015258,0.9072245,2.0837245,11.003536,13.765323,7.950538,12.774449,6.26664,14.035574,6.2369785,15.597147,9.499523,3.3710818,1.5408479,14.585885,8.460474,7.422596,7.3753753,6.376354,11.994419,10.666049,16.241741,3.9166687,8.356731,17.945698,2.7356713,14.932591,8.599214,2.9270587,13.311089,5.3750615,16.507637,9.025075,15.175285,9.533632,7.914344
gasolinadeaviacao,pe,RF,Wind12_TsCesium,Regressor,0.409407815,50.84745763,-0.364773069,0.6846,0.875,0.6027,1.0083,0.7698,0.114519775,32.410257,31.004444,30.631086,31.485108,32.49659,32.255457,32.906747,32.301674,31.906049,30.62015,31.605006,30.799034,23.617451,25.515269,25.344874,25.71263,22.041296,23.549763,23.333626,22.885469,22.094353,20.721568,21.376964,28.09159,37.578233,37.857953,37.883472,37.946691,37.954139,37.775345,38.789967,36.177652,38.085034,39.22828,37.8572,37.599489,24.658809,26.240134,25.411655,27.69432,24.596452,25.515924,28.399632,26.958489,23.640581,26.740053,25.931444,24.58809,34.411323,34.767941,34.767941,34.404651,36.230193,35.221735,35.349896,34.099654,35.760671,34.808424,35.079706,34.970012
gasolinadeaviacao,pi,Prophet,Wind24_RawData,Regressor,3.52E+15,64.40677966,4.995626915,0.6497,0.7749,0.7,0.9019,0.6364,0.298271425,27.83320707,22.03408296,28.36583554,29.28898383,34.78808971,38.69899476,34.46880728,35.01123877,33.27623973,32.52884144,33.32416095,29.45199782,21.1977068,17.52812598,22.24591459,23.38273731,28.38744855,30.85662083,27.29711837,27.80383625,25.39451362,26.63429228,26.15966911,22.31291072,22.36393076,18.403884,23.16065862,25.09751578,29.38040441,32.75573593,28.22499229,28.24314157,26.50822703,27.25025483,27.04720972,23.43536005,18.7464117,15.2167024,20.56758438,21.24721034,25.2418514,29.33044506,24.10911722,25.20125947,23.23983262,24.03751902,24.10605375,20.93662276,24.21743694,19.31394043,25.75132986,25.59011919,30.32316109,33.30932491,28.51195557,29.90176461,28.04216481,28.36004649,29.1397167,25.59038632
gasolinadeaviacao,pr,XGB,Wind12_TsCesium,Regressor,0.185687642,49.15254237,3.328524238,0.3145,0.8102,0.7112,0.6889,0.4115,0.205446347,330.234403,334.252032,329.4997,325.948897,336.125601,329.785813,329.443594,337.719284,336.563684,337.140921,338.326718,332.68956,268.296354,266.071476,284.743423,291.728716,286.534483,285.757735,284.638936,292.216277,270.185901,276.038058,267.080884,289.98125,278.247204,274.002243,281.150684,288.414585,260.589263,275.216666,278.045568,292.421443,272.969006,270.006477,275.148361,274.230884,268.296354,266.071476,284.743423,291.728716,286.534483,285.757735,284.638936,292.216277,270.185901,276.038058,267.080884,289.98125,278.247204,274.002243,281.150684,288.414585,260.589263,275.216666,278.045568,292.421443,272.969006,270.006477,275.148361,274.230884
gasolinadeaviacao,rj,LagLlama-GLOBAL,Parm9,LLM,0.28211,57.62712,-6.33329,1.0476,0.7222,0.458,0.8397,1.0491,0.18864,77.54513,102.08339,61.4188,98.71831,82.07361,71.08256,68.89702,82.122284,85.54636,93.50603,74.26162,81.32677,59.488106,73.09024,78.35837,66.96111,70.5277,72.89934,79.89677,76.51911,82.48384,94.06223,91.57492,74.46181,84.48315,109.22021,69.87476,94.162544,94.14013,87.8023,93.75553,82.44485,90.329,96.24755,113.597145,104.59922,120.372826,62.896935,111.985794,79.69605,81.83953,103.70423,87.896255,90.78015,114.87904,111.31245,99.70806,107.07199,120.10158,93.22077,118.5912,105.55411,121.20446,96.919106,96.49381,115.93979,116.2868,133.01643,148.44762,142.55347
gasolinadeaviacao,rn,LagLlama-GLOBAL,Parm9,LLM,1.29E+15,55.9322,-12.97264,0.7756,0.9765,0.4137,0.4953,0.7992,0.27609,17.378687,2.093122,7.826734,7.435074,15.241618,4.4933734,7.745104,10.976908,4.7057934,10.887577,11.985308,8.846716,8.785383,3.2583425,5.099843,10.158328,5.7631555,8.797536,11.440836,8.732298,5.8638415,6.5015545,6.9031653,2.8978035,7.832457,8.127033,12.325768,7.4859366,8.669459,11.649442,9.16215,9.186866,11.428564,9.103027,8.009643,6.3769736,3.4884658,11.03868,1.6727136,8.460865,9.649045,8.627621,15.510244,9.434509,11.112882,11.744665,7.878799,11.370534,6.820012,11.715442,8.275483,11.067911,12.836787,10.29416,9.046558,10.752157,16.663239,11.348331,13.281607,8.533315
gasolinadeaviacao,ro,LagLlama-GLOBAL,Custom,LLM,4.93E+15,69.49153,-5.21192,0.3093,0.8125,0.5924,0.6409,0.4045,0.37323,7.2511764,68.34038,11.121398,53.886383,7.8488727,34.730972,26.767056,42.787388,31.901196,51.305275,31.267145,31.86956,8.529993,45.04902,16.915775,64.45877,16.910583,31.154064,29.080757,31.840036,36.157616,36.67855,37.03397,24.937126,68.24274,57.39903,69.29622,79.96283,81.40519,63.103012,75.990746,70.322716,65.40969,66.80148,70.52153,61.271317,86.64394,22.042212,87.771164,49.259434,58.049824,51.1484,46.650856,83.10512,44.60015,60.06103,64.345505,39.9869,40.531437,85.5427,51.790386,68.72006,33.21479,69.54742,68.043724,57.415848,49.005653,64.10047,69.614006,52.482525
gasolinadeaviacao,rr,LagLlama-GLOBAL,Custom,LLM,6.55E+15,54.23729,20.70611,0.8026,1.2423,0.7603,0.3043,0.2628,1.0915,63.164375,74.29007,70.93681,67.64461,77.60405,71.65279,78.585625,87.31308,78.832794,56.499317,77.08999,71.184425,178.17206,85.7445,81.01248,105.35627,84.53006,78.61367,53.332973,46.182438,46.735443,37.264835,81.39925,78.04915,247.7553,200.03343,245.02058,260.26096,242.5893,241.49358,209.9937,264.40683,224.81174,165.94469,233.2275,173.07355,255.96805,195.54602,276.39258,172.57492,281.01147,240.39151,260.1391,203.19073,162.70656,200.82271,227.3849,161.09157,94.74379,87.235245,110.693054,73.98363,80.02322,100.35562,114.254005,88.27894,141.27249,119.87304,108.392296,106.797844
gasolinadeaviacao,rs,LagLlama-GLOBAL,Custom,LLM,0.23069,74.57627,0.80186,0.4253,0.8159,0.5695,0.7969,0.6613,0.14633,280.1019,209.2942,141.83669,178.38046,150.42853,209.62439,262.12378,365.0643,349.5806,405.70532,631.3455,367.2574,208.73004,115.80162,153.8285,111.175385,103.29178,182.6617,210.13673,295.32288,399.1381,481.768,491.88388,287.77112,254.09885,107.02315,160.23169,160.08795,184.55295,220.72182,258.1664,325.9655,267.9657,493.15192,453.19626,323.75455,335.5103,145.40459,198.70905,166.4218,133.97345,212.83504,254.13255,295.6164,321.45428,361.1558,400.85153,315.5843,266.19305,188.9304,161.46866,124.930595,131.23184,124.09165,154.68567,196.2742,250.95723,348.1973,377.52722,187.08002
gasolinadeaviacao,sc,kNN,Wind12_TsCesium,Regressor,0.198058384,50.84745763,-1.834379243,0.4462,0.7331,0.4641,0.6525,0.4987,0.30861354,111.380437,129.972899,114.09196,114.030214,115.151334,142.008329,125.632932,123.197794,126.920627,119.07121,132.997165,129.119998,145.556434,110.773376,128.829962,121.605972,123.112317,103.386745,118.589812,123.655389,123.655389,131.625366,138.388175,131.966307,168.762043,157.732601,154.329222,161.265008,143.165659,161.994251,170.830559,143.165659,153.323703,173.700193,172.053094,155.081416,145.556434,110.773376,128.829962,121.605972,123.112317,103.386745,118.589812,123.655389,123.655389,131.625366,138.388175,131.966307,168.762043,157.732601,154.329222,161.265008,143.165659,161.994251,170.830559,143.165659,153.323703,173.700193,172.053094,155.081416
gasolinadeaviacao,se,LR,Wind36_Catch22,Regressor,5.72E+15,55.93220339,-14.14239001,0.5848,0.7913,0.6846,0.7883,0.9521,0.827172613,3.883128,3.645922,4.39942,3.8494,5.277821,4.535813,3.711525,3.938352,3.08293,3.357199,3.25231,4.771165,3.92744,4.81603,3.717408,1.748866,2.437851,3.597546,3.832107,4.71871,3.863884,4.276997,3.666861,4.521687,4.177728,2.725077,3.095524,3.210681,2.858271,3.486782,4.016785,2.516961,2.830523,3.847517,2.679292,3.653275,3.431345,2.599436,2.807999,3.988295,4.090624,3.520395,1.718315,3.168103,3.548516,3.048589,2.225663,3.268283,3.920132,3.776762,5.057724,2.978207,2.950041,3.431538,3.607178,3.909249,3.125303,3.916441,3.95543,4.146212
gasolinadeaviacao,sp,RF,Wind12_TsCesium,Regressor,0.119175005,52.54237288,2.686095055,0.5121,0.6003,0.9247,1.0755,0.4301,0.071732688,677.641846,671.919623,655.54525,643.031243,649.169419,645.113489,670.301094,673.029661,672.654076,685.835574,669.499331,628.365892,615.612092,620.014315,591.139125,597.969268,542.139579,587.44687,580.609444,584.843832,609.373306,550.322865,584.98357,537.56267,620.947542,587.719552,585.112453,567.84845,616.42591,584.613267,623.471146,618.103917,586.372865,623.846846,584.771055,619.273555,575.204813,580.467954,542.159696,517.581451,516.81021,519.913133,511.20437,585.11029,503.124877,572.449349,580.134069,540.367191,628.302015,581.791473,581.852817,558.405295,577.054148,611.315069,561.02557,574.725978,588.360359,586.353218,612.944284,558.916532
gasolinadeaviacao,to,TimeGPT,ZeroShoot,LLM,0.330147139,49.15254237,3.077800303,0.5909,0.8019,0.8206,0.7224,0.5283,0.39648879,124.60843,120.7551,117.027664,141.22842,125.44616,120.001854,124.09577,113.87427,114.40271,120.09376,120.1407,114.382706,97.1694,96.12051,98.406395,109.74747,108.411865,107.47658,107.49015,109.38393,101.50816,109.19473,102.47959,101.57014,131.76207,130.91327,146.63385,138.85165,145.501,134.78418,150.42894,148.65958,137.32042,149.07242,141.6746,130.96317,139.68866,145.88483,157.44781,136.21304,150.48355,143.68887,131.29382,156.03293,130.71075,137.69598,154.57416,133.9494,128.16873,114.61745,133.26447,117.69296,121.384544,125.36435,111.85324,128.98361,106.7792,112.95784,121.08366,105.74873
glp,ac,Prophet,Wind24_RawData,Regressor,0.041467097,72.88135593,-0.820112613,1.2597,0.9075,0.8189,0.9093,0.6367,0.066385918,3232.556422,3167.797491,3208.644171,3116.579039,3166.057547,3128.328241,3046.387762,3143.448021,3150.962839,3275.628057,3091.498056,3081.860364,3217.86937,3161.077364,3196.491458,3117.595307,3159.381445,3117.459993,3049.391815,3143.447148,3141.891676,3259.165588,3082.238718,3074.629216,3181.20458,3124.343049,3177.007396,3075.193415,3131.968609,3109.567181,3020.605579,3111.942041,3118.290457,3223.557579,3063.148425,3042.722506,3317.926246,3249.095821,3304.532391,3183.665433,3258.812128,3210.843804,3105.405854,3231.907164,3217.205475,3372.72486,3142.689589,3127.863026,3325.619265,3255.958914,3300.461444,3196.037963,3268.943638,3212.212694,3122.386051,3235.28823,3217.119424,3373.643784,3147.189878,3138.576933
glp,al,Prophet,Wind36_RawData,Regressor,0.034118377,79.66101695,1.589990123,0.4483,0.9022,0.4921,0.4767,0.7287,0.051944914,14359.53094,13843.34219,14545.75263,14366.25706,15145.61796,15137.57343,14835.32423,14987.95894,14456.6664,15175.24715,14239.87215,13402.25534,14398.68756,13857.70912,14519.75396,14453.13163,15207.47006,15227.12621,14868.9261,15054.17494,14510.16737,15221.94485,14268.1849,13374.35834,14450.56334,13939.86911,14599.30318,14499.59618,15287.34307,15326.04861,14940.25494,15134.07133,14572.20755,15286.18841,14353.75008,13426.57855,14886.84257,14252.62684,15048.16396,14937.46501,15929.56848,15952.91662,15487.86505,15730.14276,15030.25637,15901.53449,14746.21846,13612.2034,14956.35376,14354.00652,15064.56418,14991.9021,15892.25823,15889.23757,15455.07005,15675.18026,15036.18931,15836.62937,14766.19002,13761.02437
glp,am,Prophet,Wind24_RawData,Regressor,0.035809496,79.66101695,0.701066841,0.8263,0.7651,0.8183,0.5667,0.787,0.057809314,15286.29914,14621.98409,14992.98874,14426.09276,14849.75138,14828.36997,14338.05171,14662.67976,14621.38439,15210.11414,14422.15657,13993.06394,15302.91742,14719.13471,15056.32711,14546.38862,14926.03261,14914.58685,14470.08002,14749.47292,14714.49259,15231.50249,14551.90433,14161.62294,15107.37452,14592.05109,14895.3884,14411.88906,14792.672,14751.52197,14343.73555,14647.94345,14598.78636,15063.06806,14453.19526,14061.75518,15800.03081,15066.0257,15502.42348,14796.43392,15379.03749,15301.41845,14678.38986,15116.49036,14993.82624,15737.76733,14817.90861,14278.76013,15838.47584,15244.63341,15601.08417,15063.48387,15512.06341,15431.55564,14919.17153,15283.91141,15162.06596,15793.45064,15029.1502,14612.70608
glp,ap,TimeGPT,TimeGPT_depth1,LLM,0.036398929,59.3220339,0.225667371,0.7614,0.6587,1.2038,0.7564,1.272,0.059618914,2729.9568,2656.216,2687.5452,2689.3914,2674.162,2644.5005,2620.4722,2601.549,2610.4019,2764.9146,2613.3477,2541.454,2759.3323,2745.6921,2778.7769,2789.7717,2772.6729,2686.514,2680.4082,2675.4421,2702.4001,2862.276,2574.6829,2587.0398,2834.3843,2872.958,2921.563,2900.9019,2944.5623,2821.2065,2812.1921,2886.8079,2817.2725,3011.6233,2719.5757,2728.9077,2682.6372,2700.03,2751.1597,2668.3572,2692.1892,2659.0984,2654.5156,2693.333,2641.8623,2792.8384,2666.4536,2595.5925,2694.4065,2644.4941,2749.4094,2656.1116,2635.185,2634.2295,2621.09,2653.3809,2629.834,2676.432,2630.8818,2543.2263
glp,ba,LagLlama-GLOBAL,Custom,LLM,0.04003,84.74576,-0.97338,0.4866,0.595,0.6979,0.6307,1.5536,0.05839,71413.4,73039.01,76038.21,73981.336,83195.695,82392.86,75553.66,78872.82,73992.2,73098.65,73590.94,66854.25,80215.83,78377.85,78093.3,80994.72,88113.51,84817.93,79567.25,80636.15,75105.3,78846.54,72674.39,69917.164,83056.8,77934.38,79440.37,83606,89602.16,86760.92,82701.23,80480.24,77033.42,81614.44,74419.94,69586.43,78984.52,74009.01,80254.92,81515.35,82724.34,84270.62,78466.02,77078.83,77546.75,80589.69,73816.336,69128.89,76185.52,69973.234,78114.94,82668.72,83508.82,85119.92,77801.31,77849.06,76010.48,78190.23,75461.42,70394.34
glp,ce,TimeGPT,TimeGPT_depth5,LLM,0.02553632,79.66101695,0.197731266,0.9422,0.5948,0.6459,0.8244,0.961,0.045099946,43137.785,42625.98,43896.64,43935.457,43573.734,43548.074,42320.062,42236.2,41304.598,43245.73,42178.008,38998.793,43888.56,43190.598,44884.652,45329.324,45410.273,44165.027,43160.2,44081.16,41981.715,44384.53,42490.305,39968.92,43806.957,43918.918,45775.46,45154.355,45869.965,44859.797,43758.83,43908.76,42400.133,43860.367,41769.582,39674.7,41189.48,42130.453,43523.35,43500.918,44626.94,44756.797,42628.242,43409.562,42419.89,42952.766,41972.977,39668.87,42416.574,42366.375,44359.914,44611.367,44516.1,45347.004,43447.727,44182.395,43062.64,43311.11,42014.043,39943.625
glp,df,ETS,Best,Estatistic,0.02844,79.66102,-0.39053,0.3934,0.966,0.5885,0.7677,0.6008,0.04118,15006.9555,14752.20699,15081.30241,15106.28453,15460.01419,15426.74681,14726.1428,14834.86971,14629.83144,15357.43787,13847.54435,13745.93556,14912.54207,14710.1308,15036.40293,15075.2377,15354.00063,15381.31751,14671.63046,14739.11372,14527.76923,15265.97793,13760.4761,13713.61228,14641.31558,14412.49468,14687.20967,14765.10461,15071.11668,15071.69287,14340.75777,14442.15077,14236.64496,14979.88821,13469.01548,13379.73131,14697.81959,14453.66291,14703.79035,14832.7874,15110.58144,15127.20582,14375.98081,14456.52641,14224.83355,14993.40131,13477.30594,13436.49151,14580.08875,14297.23208,14573.36826,14709.17588,14980.25851,15019.40764,14255.83577,14347.11489,14122.27246,14896.9383,13338.19156,13301.65261
glp,es,LagLlama-GLOBAL,Custom,LLM,0.03258,88.13559,0.2827,0.5052,0.4245,0.7681,1.1615,1.0386,0.04633,20806.64,21882.723,22054.11,21441.812,24046.08,23623.717,22534.76,22334.895,22178.428,22257.117,21208.6,19722.406,22787.064,22976.23,22263.523,23626.6,24799.766,24048.893,22635.977,23287.064,21987.31,23172.285,20693.273,20094.598,23179.213,22123.637,22334.28,24441.984,25145.945,24050.617,22890.488,22639.295,21695.682,22962.154,20295.984,19444.172,22604.322,20778.154,22658.46,22691.307,22888.23,23352.758,21845.086,21558.412,21798.83,22657.574,20451.16,19907.578,22956.49,21687.035,24428.17,25074.65,24965.31,25854.328,23742.438,24010.79,23697.256,23857.553,22524.29,21200.182
glp,go,LagLlama-GLOBAL,Custom,LLM,0.02876,83.05085,1.44873,0.8793,0.4587,0.8821,1.3374,0.6637,0.04328,44886.656,47157.21,47316.445,47422.176,48681.93,47310.25,43641.875,46496.113,44838.31,44674.35,45875.336,43426.184,50277.29,48772.62,49092.953,49746.227,51773.07,49306.87,46253.355,48838.6,45976.2,49608.89,47349.984,44443.84,50762.78,46492.797,47002.74,49758.285,51388.08,48716.945,46167.26,45417.27,44171.855,47505.785,44065.406,43424.42,49199.074,44631.324,47841.965,46296.926,44702.34,49189.215,45498.08,43598.33,45362.93,46201.4,42873.105,43123.09,51133.227,47397.434,51402.746,51003.727,50028.47,52137.63,47062.36,48059.14,48372.89,48339.547,49060.86,47179.766
glp,ma,Prophet,Wind36_TsFel,Regressor,0.036323521,49.15254237,0.082095805,0.899,0.5648,1.1267,0.7845,0.6879,0.062860832,24849.21015,24849.09435,24849.01211,24848.94843,24848.93155,24848.98387,24849.05818,24849.12245,24849.21623,24849.25198,24849.34043,24849.36024,25169.42825,25169.48362,25169.50298,25169.58086,25169.66313,25169.70665,25169.9068,25169.99918,25170.03973,25170.03452,25170.06352,25170.00114,25192.58392,25192.57273,25192.48333,25192.5267,25192.5685,25192.68107,25192.90289,25193.06538,25193.16217,25193.19646,25193.25459,25193.23913,26518.78112,26518.5204,26518.27171,26517.92631,26517.71949,26517.51461,26517.43901,26517.29819,26517.23926,26517.19511,26517.20152,26517.26508,26843.16933,26843.08981,26843.14172,26843.28028,26843.40798,26843.69785,26843.9888,26844.2509,26844.52814,26844.70809,26844.90747,26845.00352
glp,mg,LagLlama-GLOBAL,Custom,LLM,0.03098,83.05085,-0.3666,0.4083,0.8343,0.8289,0.3356,0.4789,0.04371,105166.74,110303.97,117422.28,107836.82,123835.9,119562.16,108305.87,110946.66,106869.3,109420.52,103481.9,99539.64,110009.56,107774.36,107889.44,111807.79,122657.77,116227.5,108679.18,112417.96,107290.2,111716.16,99725.57,99753.11,114488.86,107378.48,108086.68,113637.22,116861.13,114262.72,106970.14,109044.47,105401.77,113127.94,100642.44,98156.87,109848.92,101535.82,109936.29,110977.83,108655.05,117719.85,107698.9,105032.05,107409.42,108943.17,100876.83,100215.28,116876.57,103220.76,117618.47,118288.56,119502.6,125825.42,112586.95,113568.97,113101.23,113163.03,111139.16,110268.58
glp,ms,LagLlama-GLOBAL,Custom,LLM,0.0286,88.13559,1.00977,0.3567,0.8506,0.7385,0.7602,0.6777,0.041,14271.688,14565.863,15558.706,14950.023,17293.02,16286.798,15208.227,15459.332,15084.168,14847.593,14012.37,13512.142,16244.799,15053.443,15044.25,16024.185,16585.623,15505.521,14318.284,14893.798,14051.874,14488.146,13016.094,13003.097,15615.098,14449.593,14777.93,16130.339,16892.783,15859.543,14720.729,14354.235,13703.595,14755,13335.169,13169.515,15017.089,13491.433,15227.423,15329.29,14705.729,15801.626,14681.41,14022.197,14123.676,14322.271,13071.088,13224.598,15477.285,14063.628,15188.012,16556.791,15941.207,16452.924,14942.147,14846.326,15297.081,15099.262,14121.943,13848.531
glp,mt,ETS,Best,Estatistic,0.03627,76.27119,1.74708,0.628,0.7833,1.2399,1.0774,1.1757,0.05405,18729.82933,17970.60963,18663.20933,18645.38247,19364.05567,18958.40906,18262.12672,18541.8353,18068.73339,18490.01084,17965.8917,17652.40646,19354.78028,18653.27292,18891.55553,18886.92336,19536.16221,19191.54815,18359.51083,18877.17323,18354.87168,18822.31728,18294.20103,17846.99215,19688.10695,18944.93434,19095.7691,19145.02671,19784.26519,19384.02998,18538.04202,19087.83355,18555.39355,19069.22767,18527.38574,18051.31184,20220.86468,19426.87447,19664.63538,19697.50777,20352.32532,19959.57906,19108.1002,19580.51628,19105.42074,19623.99785,19062.39204,18652.23786,20611.84487,19742.2263,20037.83261,20066.12166,20681.1647,20344.4821,19483.76848,19925.56757,19493.04498,19979.07477,19432.65734,19009.55624
glp,pa,RF,Wind12_TsCesium,Regressor,0.034103476,52.54237288,-0.002765374,0.8933,0.5815,1.4067,0.6904,0.8953,0.053178538,31380.53163,31497.89022,31473.52718,31412.28851,31356.16859,31376.31323,31415.88121,31524.84737,31497.13722,31915.30904,31489.24683,31531.00651,33164.42662,33273.47548,33284.96066,33200.6549,33189.16972,33090.2492,33258.55193,33097.12516,33193.83977,33935.2463,33594.02795,33602.33403,32637.99366,32753.52908,32647.64088,32712.80762,32637.39596,32679.06383,32721.95492,32612.90188,32774.79555,33425.7046,33364.47633,32690.25274,33049.52192,33158.60619,33107.95264,33105.77795,33158.32901,33193.21291,33113.80244,33091.70054,33149.82343,33818.2309,33288.50884,33333.93184,32976.98691,32980.03756,33110.57983,32857.44066,33007.29987,32895.53371,32863.45638,32863.45638,32793.14295,33485.06529,33136.36976,33115.3969
glp,pb,Prophet,Wind24_RawData,Regressor,0.031352921,89.83050847,-0.563963314,0.5723,0.6267,0.6602,0.7824,0.6404,0.046671626,20943.19534,20191.2723,21043.10312,21042.1044,22051.03585,21941.38291,21342.63618,21303.04382,20638.2993,21802.73167,20125.86421,19184.38766,20746.87313,19823.93433,20771.02286,21069.52682,22195.3334,22065.87656,21284.43326,21234.43597,20400.29505,21832.56346,19736.79588,18539.96734,20485.90474,19692.27488,20533.51715,20735.59325,21808.42871,21685.93382,20971.73082,20970.30831,20129.42226,21461.72148,19599.94532,18451.82733,21131.31374,20402.11273,21172.59453,21393.51141,22373.1164,22236.89214,21571.28501,21563.31442,20776.02838,21995.96178,20293.40868,19236.48347,20975.68873,20206.26079,20997.54583,21243.63586,22224.93826,22057.00868,21379.76371,21337.59774,20556.32643,21788.44685,20077.09363,19041.95174
glp,pe,LagLlama-GLOBAL,Custom,LLM,0.0246,93.22034,-0.29879,0.5453,0.7037,0.8013,0.737,0.5078,0.03464,44387.734,45910.84,46783.15,44443.656,49221.48,49167.94,46500.387,48422.07,45182.773,45149.734,44731.41,40958.59,49573.14,46817.137,46549.83,47466.53,51561.035,50425.703,48233.605,49446.934,45474.445,48368.08,42874.523,41451.89,48273.004,46309.734,46130.414,48555.195,51526.906,49676.145,48735.83,47118.77,45704.72,48353.89,43071.92,41208.773,45717.484,41541.69,44943.965,44878.836,45975.387,48355.484,45548.465,43896.066,43825.8,46654.516,41391.676,40282.453,46562.75,42677.6,46474.66,48699.26,49862.9,50643.625,47504.387,47473.336,46710.715,49248.355,45046.29,42718.3
glp,pi,LagLlama-GLOBAL,Custom,LLM,0.03555,88.13559,0.32322,0.4418,0.5326,0.4218,1.0136,0.6212,0.06115,13350.782,13922.074,14715.211,13353.776,14716.775,14590.764,13542.223,14305.824,13860.449,13180.728,14304.91,12586.836,15520.161,14722.05,14776.582,15360.401,15726.638,15296.558,14945.705,15353.014,14107.548,15368.264,14917.442,14362.808,15486.184,14687.454,14419.575,14566.499,15039.6,14572.496,13838.932,13806.6875,13225.979,14326.668,13615.353,12776.068,14328.915,13065.568,13616.719,13634.185,13311.023,13991.572,13033.49,12595.173,12852.394,13391.972,12542.445,12047.093,15690.778,14309.697,15438.58,15887.92,15760.738,16444.992,15192.222,15584.952,15858.655,15791.111,16156.455,15133.914
glp,pr,kNN,Wind36_RawData,Regressor,0.02776968,79.66101695,1.470621914,0.4486,0.9798,0.7901,0.6228,1.1125,0.0417882,78670.77442,78183.95059,86286.08959,85468.94535,88816.68115,87571.40045,77591.8845,83063.27611,77609.9403,73809.8506,74441.48166,70803.23108,77721.63513,74744.77287,80090.63786,85453.31193,85631.41131,87419.48787,81660.24863,82709.88249,78266.68349,75335.78498,69701.70891,69259.53379,79359.01775,79360.01734,87290.43673,86643.50546,91274.97053,88986.04671,82063.95858,83344.03781,78197.91735,80128.76222,72391.35579,71423.43584,82286.11624,78062.69978,87596.44987,89270.95644,88120.34125,92215.04051,85767.88843,80877.98689,81446.66958,82188.73087,72393.02014,70153.81674,84219.37529,78117.82753,88568.0865,89386.19376,86462.27612,90983.66323,83889.64452,82045.63238,81638.92755,79659.84001,74948.05404,72555.88357
